frame,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
frame_000011.jpg,"('0.5223', '0.0372', '-0.7014')","('0.5100', '0.0172', '-0.6668')","('0.5099', '0.0177', '-0.6678')","('0.5106', '0.0181', '-0.6679')","('0.5006', '0.0178', '-0.7033')","('0.4922', '0.0186', '-0.7041')","('0.4813', '0.0192', '-0.7046')","('0.4765', '0.0283', '-0.4624')","('0.4352', '0.0319', '-0.6188')","('0.5174', '0.0650', '-0.6165')","('0.5035', '0.0628', '-0.6679')","('0.5750', '0.1730', '-0.3548')","('0.3148', '0.1998', '-0.4778')","('0.7284', '0.2567', '-0.3261')","('0.2080', '0.3430', '-0.5293')","('0.8983', '0.3257', '-0.6022')","('0.0680', '0.4365', '-0.7397')","('0.9372', '0.3628', '-0.6456')","('0.0322', '0.4586', '-0.7990')","('0.9394', '0.3638', '-0.7462')","('0.0216', '0.4573', '-0.8890')","('0.9201', '0.3529', '-0.6506')","('0.0405', '0.4526', '-0.7883')","('0.5348', '0.4988', '0.0539')","('0.4065', '0.5077', '-0.0545')","('0.6679', '0.7235', '0.1369')","('0.3688', '0.7746', '-0.0392')","('0.8579', '0.9345', '0.3735')","('0.4326', '0.9376', '0.3168')","('0.8589', '0.9627', '0.3793')","('0.4353', '0.9503', '0.3403')","('0.8857', '0.9875', '0.1034')","('0.4535', '1.0642', '0.0837')"
frame_000012.jpg,"('0.5053', '0.0324', '-0.7503')","('0.4952', '0.0111', '-0.7072')","('0.4963', '0.0114', '-0.7082')","('0.4981', '0.0117', '-0.7083')","('0.4830', '0.0124', '-0.7456')","('0.4735', '0.0136', '-0.7464')","('0.4628', '0.0153', '-0.7470')","('0.4689', '0.0238', '-0.4654')","('0.4230', '0.0289', '-0.6309')","('0.5038', '0.0586', '-0.6522')","('0.4866', '0.0590', '-0.7065')","('0.5646', '0.1726', '-0.3411')","('0.3060', '0.1949', '-0.4694')","('0.7234', '0.2493', '-0.3098')","('0.1998', '0.3302', '-0.4891')","('0.8962', '0.3056', '-0.6364')","('0.0642', '0.4324', '-0.6786')","('0.9404', '0.3421', '-0.6884')","('0.0245', '0.4549', '-0.7381')","('0.9435', '0.3454', '-0.7952')","('0.0136', '0.4560', '-0.8352')","('0.9232', '0.3342', '-0.6884')","('0.0343', '0.4515', '-0.7295')","('0.5188', '0.4983', '0.0491')","('0.3893', '0.5081', '-0.0497')","('0.6610', '0.7185', '0.1172')","('0.3472', '0.7879', '-0.0923')","('0.8482', '0.9260', '0.3627')","('0.4153', '0.9609', '0.2700')","('0.8497', '0.9548', '0.3683')","('0.4245', '0.9687', '0.2930')","('0.8717', '0.9906', '0.0717')","('0.4235', '1.1048', '0.0155')"
frame_000013.jpg,"('0.4991', '0.0371', '-0.8170')","('0.4922', '0.0163', '-0.7769')","('0.4942', '0.0165', '-0.7778')","('0.4964', '0.0167', '-0.7778')","('0.4771', '0.0174', '-0.8143')","('0.4683', '0.0185', '-0.8151')","('0.4566', '0.0197', '-0.8156')","('0.4663', '0.0279', '-0.5304')","('0.4170', '0.0324', '-0.6925')","('0.4984', '0.0645', '-0.7158')","('0.4789', '0.0638', '-0.7688')","('0.5580', '0.1724', '-0.3752')","('0.3069', '0.1932', '-0.5115')","('0.7138', '0.2401', '-0.3156')","('0.1984', '0.3353', '-0.5468')","('0.8888', '0.2855', '-0.6193')","('0.0774', '0.4315', '-0.7967')","('0.9334', '0.3232', '-0.6721')","('0.0403', '0.4563', '-0.8680')","('0.9371', '0.3254', '-0.7814')","('0.0263', '0.4538', '-0.9621')","('0.9178', '0.3150', '-0.6720')","('0.0469', '0.4479', '-0.8478')","('0.5164', '0.4983', '0.0485')","('0.3907', '0.5059', '-0.0490')","('0.6576', '0.7183', '0.0878')","('0.3483', '0.7754', '-0.0869')","('0.8332', '0.9384', '0.3091')","('0.4025', '0.9534', '0.2976')","('0.8336', '0.9687', '0.3112')","('0.4118', '0.9623', '0.3222')","('0.8662', '0.9993', '-0.0170')","('0.4320', '1.0182', '0.0265')"
frame_000014.jpg,"('0.5034', '0.0504', '-0.6394')","('0.4911', '0.0302', '-0.6047')","('0.4905', '0.0307', '-0.6057')","('0.4906', '0.0311', '-0.6058')","('0.4820', '0.0308', '-0.6440')","('0.4751', '0.0317', '-0.6447')","('0.4653', '0.0321', '-0.6452')","('0.4602', '0.0431', '-0.4112')","('0.4226', '0.0467', '-0.5842')","('0.4992', '0.0794', '-0.5604')","('0.4856', '0.0774', '-0.6164')","('0.5535', '0.1915', '-0.3135')","('0.3132', '0.2164', '-0.4775')","('0.7084', '0.2537', '-0.2740')","('0.2151', '0.3634', '-0.5765')","('0.8844', '0.2911', '-0.5349')","('0.0833', '0.4663', '-0.8374')","('0.9249', '0.3285', '-0.5766')","('0.0436', '0.4859', '-0.9084')","('0.9289', '0.3327', '-0.6804')","('0.0332', '0.4839', '-0.9979')","('0.9106', '0.3219', '-0.5851')","('0.0537', '0.4796', '-0.8878')","('0.5203', '0.5255', '0.0805')","('0.3990', '0.5363', '-0.0810')","('0.6416', '0.7414', '0.2236')","('0.3652', '0.7902', '-0.1114')","('0.7822', '0.9477', '0.5085')","('0.3866', '0.9684', '0.1778')","('0.7820', '0.9671', '0.5187')","('0.3918', '0.9808', '0.1925')","('0.8230', '1.0131', '0.2647')","('0.4244', '1.1187', '-0.0808')"
frame_000015.jpg,"('0.4945', '0.0460', '-0.6601')","('0.4805', '0.0250', '-0.6363')","('0.4794', '0.0265', '-0.6372')","('0.4792', '0.0279', '-0.6373')","('0.4715', '0.0246', '-0.6674')","('0.4654', '0.0252', '-0.6682')","('0.4565', '0.0260', '-0.6686')","('0.4488', '0.0409', '-0.4850')","('0.4167', '0.0441', '-0.6180')","('0.4899', '0.0767', '-0.5959')","('0.4779', '0.0750', '-0.6398')","('0.5480', '0.1863', '-0.4069')","('0.3099', '0.2164', '-0.5047')","('0.7002', '0.2442', '-0.4017')","('0.2122', '0.3719', '-0.5694')","('0.8776', '0.2791', '-0.6402')","('0.0954', '0.4726', '-0.7965')","('0.9166', '0.3137', '-0.6816')","('0.0552', '0.4945', '-0.8575')","('0.9198', '0.3158', '-0.7771')","('0.0422', '0.4919', '-0.9479')","('0.9044', '0.3072', '-0.6869')","('0.0625', '0.4852', '-0.8456')","('0.5217', '0.5074', '0.0444')","('0.3981', '0.5160', '-0.0450')","('0.6232', '0.7320', '0.0980')","('0.3769', '0.7600', '-0.0646')","('0.7232', '0.9470', '0.3202')","('0.3716', '0.9470', '0.2059')","('0.7208', '0.9611', '0.3269')","('0.3722', '0.9772', '0.2209')","('0.7611', '1.0023', '0.1246')","('0.3796', '1.0027', '0.0141')"
frame_000016.jpg,"('0.4623', '0.0245', '-0.8344')","('0.4493', '0.0058', '-0.8094')","('0.4469', '0.0066', '-0.8104')","('0.4450', '0.0073', '-0.8105')","('0.4411', '0.0064', '-0.8492')","('0.4334', '0.0075', '-0.8500')","('0.4244', '0.0084', '-0.8505')","('0.4102', '0.0186', '-0.6264')","('0.3845', '0.0204', '-0.8009')","('0.4535', '0.0516', '-0.7547')","('0.4439', '0.0514', '-0.8111')","('0.5126', '0.1581', '-0.4928')","('0.2593', '0.1817', '-0.6504')","('0.6745', '0.2083', '-0.4508')","('0.1762', '0.3305', '-0.6511')","('0.8682', '0.2371', '-0.7282')","('0.0579', '0.4586', '-0.7944')","('0.9145', '0.2714', '-0.7776')","('0.0278', '0.4775', '-0.8488')","('0.9173', '0.2752', '-0.8808')","('0.0126', '0.4780', '-0.9462')","('0.8979', '0.2648', '-0.7792')","('0.0340', '0.4735', '-0.8437')","('0.4872', '0.4753', '0.0635')","('0.3625', '0.4819', '-0.0641')","('0.6061', '0.7147', '0.1328')","('0.3206', '0.7382', '-0.0595')","('0.6772', '0.9548', '0.3933')","('0.3124', '0.9448', '0.3201')","('0.6672', '0.9748', '0.3999')","('0.3158', '0.9650', '0.3431')","('0.7150', '1.0016', '0.1045')","('0.3291', '0.9984', '0.0680')"
frame_000017.jpg,"('0.4832', '0.0393', '-0.3358')","('0.4694', '0.0185', '-0.2963')","('0.4677', '0.0188', '-0.2973')","('0.4667', '0.0188', '-0.2974')","('0.4599', '0.0193', '-0.3373')","('0.4520', '0.0202', '-0.3382')","('0.4415', '0.0206', '-0.3386')","('0.4311', '0.0308', '-0.1208')","('0.3978', '0.0352', '-0.3010')","('0.4773', '0.0679', '-0.2652')","('0.4660', '0.0677', '-0.3230')","('0.5380', '0.1819', '-0.0585')","('0.2865', '0.2091', '-0.2536')","('0.6938', '0.2268', '-0.0129')","('0.2085', '0.3765', '-0.2549')","('0.8824', '0.2470', '-0.2521')","('0.1025', '0.5171', '-0.3971')","('0.9313', '0.2788', '-0.2790')","('0.0627', '0.5488', '-0.4360')","('0.9334', '0.2819', '-0.3707')","('0.0506', '0.5494', '-0.5352')","('0.9122', '0.2718', '-0.2972')","('0.0703', '0.5420', '-0.4449')","('0.5258', '0.5311', '0.0754')","('0.3959', '0.5335', '-0.0762')","('0.6145', '0.7862', '0.1316')","('0.3696', '0.7939', '-0.1807')","('0.6178', '1.0406', '0.4518')","('0.3094', '1.0254', '0.1961')","('0.5958', '1.0681', '0.4718')","('0.3024', '1.0576', '0.2254')","('0.6278', '1.0129', '0.3105')","('0.3152', '1.0977', '0.0559')"
frame_000018.jpg,"('0.4775', '0.0509', '-0.2064')","('0.4632', '0.0281', '-0.1742')","('0.4603', '0.0276', '-0.1750')","('0.4581', '0.0269', '-0.1751')","('0.4550', '0.0272', '-0.2095')","('0.4489', '0.0263', '-0.2102')","('0.4407', '0.0252', '-0.2106')","('0.4211', '0.0392', '-0.0336')","('0.3924', '0.0385', '-0.1870')","('0.4681', '0.0790', '-0.1493')","('0.4605', '0.0766', '-0.1988')","('0.5306', '0.1840', '-0.0111')","('0.2888', '0.2172', '-0.1603')","('0.6932', '0.2229', '-0.0349')","('0.2148', '0.3871', '-0.1887')","('0.8786', '0.2404', '-0.2952')","('0.1248', '0.5294', '-0.3482')","('0.9289', '0.2704', '-0.3283')","('0.0931', '0.5716', '-0.3886')","('0.9314', '0.2744', '-0.4114')","('0.0853', '0.5716', '-0.4787')","('0.9110', '0.2661', '-0.3386')","('0.1016', '0.5615', '-0.3927')","('0.5209', '0.5340', '0.0450')","('0.3975', '0.5391', '-0.0458')","('0.5777', '0.7887', '0.1034')","('0.3552', '0.7970', '-0.1034')","('0.5464', '1.0696', '0.3357')","('0.3055', '1.0393', '0.2218')","('0.5286', '1.0990', '0.3469')","('0.3024', '1.0722', '0.2462')","('0.5458', '1.1499', '0.1858')","('0.3040', '1.1141', '0.0981')"
frame_000019.jpg,"('0.4510', '0.0606', '-0.2401')","('0.4343', '0.0417', '-0.2037')","('0.4322', '0.0425', '-0.2046')","('0.4306', '0.0432', '-0.2048')","('0.4291', '0.0424', '-0.2421')","('0.4225', '0.0433', '-0.2429')","('0.4133', '0.0443', '-0.2433')","('0.3995', '0.0601', '-0.0539')","('0.3719', '0.0640', '-0.2207')","('0.4473', '0.0895', '-0.1797')","('0.4397', '0.0882', '-0.2336')","('0.5118', '0.2018', '-0.0261')","('0.2597', '0.2332', '-0.1906')","('0.6712', '0.2327', '0.0161')","('0.2049', '0.4110', '-0.2229')","('0.8700', '0.2410', '-0.1734')","('0.1368', '0.5577', '-0.3830')","('0.9219', '0.2658', '-0.1930')","('0.1033', '0.6010', '-0.4198')","('0.9249', '0.2636', '-0.2788')","('0.1005', '0.6037', '-0.5108')","('0.9033', '0.2578', '-0.2149')","('0.1211', '0.5907', '-0.4273')","('0.4992', '0.5335', '0.0528')","('0.3642', '0.5409', '-0.0537')","('0.5520', '0.8014', '0.0404')","('0.2821', '0.7648', '-0.1890')","('0.5223', '1.0406', '0.3334')","('0.2257', '1.0045', '0.1097')","('0.4919', '1.0662', '0.3526')","('0.2204', '1.0403', '0.1316')","('0.5369', '1.0110', '0.2329')","('0.2022', '1.0637', '-0.0035')"
frame_000020.jpg,"('0.4378', '0.0743', '-0.2193')","('0.4182', '0.0544', '-0.1809')","('0.4163', '0.0532', '-0.1818')","('0.4152', '0.0517', '-0.1820')","('0.4108', '0.0555', '-0.2147')","('0.4047', '0.0563', '-0.2155')","('0.3952', '0.0563', '-0.2159')","('0.3757', '0.0700', '-0.0195')","('0.3478', '0.0725', '-0.1649')","('0.4327', '0.1023', '-0.1545')","('0.4226', '0.1006', '-0.2020')","('0.4975', '0.2125', '-0.0008')","('0.2447', '0.2539', '-0.1149')","('0.6690', '0.2373', '0.0234')","('0.2072', '0.4240', '-0.1201')","('0.8697', '0.2276', '-0.1954')","('0.1393', '0.5693', '-0.2894')","('0.9295', '0.2563', '-0.2272')","('0.1175', '0.6226', '-0.3269')","('0.9315', '0.2540', '-0.3093')","('0.1145', '0.6241', '-0.4233')","('0.9100', '0.2473', '-0.2367')","('0.1290', '0.6083', '-0.3355')","('0.4871', '0.5498', '0.0236')","('0.3398', '0.5524', '-0.0246')","('0.5430', '0.8122', '-0.1156')","('0.2604', '0.7892', '-0.1457')","('0.4797', '0.9924', '0.1274')","('0.2007', '0.9831', '0.2424')","('0.4652', '1.0079', '0.1408')","('0.2027', '1.0107', '0.2736')","('0.5184', '1.1638', '-0.0451')","('0.1780', '1.0493', '0.1246')"
